time,user_load,user_power,elec_price,pv_power
Day 28 04:00,0.04,0.19,0.5,0.83
Day 28 04:10,0.7,0.15,0.57,0.09
Day 28 04:20,0.26,0.32,0.68,0.84
Day 28 04:30,0.19,0.5,0.44,0.79
Day 28 04:40,0.91,0.3,0.41,0.46
Day 28 04:50,0.33,0.8,0.33,0.71
Day 28 05:00,0.49,0.69,0.43,0.55
Day 28 05:10,0.85,0.61,0.48,0.82
Day 28 05:20,0.31,0.26,0.35,0.49
Day 28 05:30,0.01,0.59,0.64,0.93
Day 28 05:40,0.09,0.62,0.39,0.96
Day 28 05:50,0.24,0.57,0.34,0.59
Day 28 06:00,0.33,0.63,0.37,0.27
Day 28 06:10,0.65,0.92,0.67,0.21
Day 28 06:20,0.32,0.96,0.53,0.79
Day 28 06:30,0.83,0.63,0.56,0.39
Day 28 06:40,0.48,0.85,0.41,0.31
Day 28 06:50,0.09,0.13,0.64,0.44
Day 28 07:00,0.59,0.62,0.35,0.04
Day 28 07:10,0.78,0.44,0.68,0.62
Day 28 07:20,0.16,0.56,0.52,0.09
Day 28 07:30,0.12,0.36,0.65,0.01
Day 28 07:40,0.64,0.12,0.42,0.03
Day 28 07:50,0.44,0.89,0.35,0.47
Day 28 08:00,0.07,0.87,0.4,0.23
Day 28 08:10,0.2,0.46,0.45,0.58
Day 28 08:20,0.04,0.03,0.66,0.37
Day 28 08:30,0.53,0.7,0.51,0.61
Day 28 08:40,0.55,0.23,0.42,0.68
Day 28 08:50,0.96,0.97,0.59,0.26
Day 28 09:00,0.12,0.07,0.3,0.02
Day 28 09:10,0.33,0.55,0.59,0.86
Day 28 09:20,0.72,0.89,0.31,0.13
Day 28 09:30,0.8,0.22,0.33,0.56
Day 28 09:40,0.08,0.14,0.67,0.15
Day 28 09:50,0.52,0.97,0.33,0.86
Day 28 10:00,0.34,0.75,0.54,0.74
Day 28 10:10,0.87,0.18,0.37,0.52
Day 28 10:20,0.29,0.36,0.65,0.27
Day 28 10:30,0.15,0.98,0.54,0.68
Day 28 10:40,0.16,0.88,0.47,0.12
Day 28 10:50,0.03,0.3,0.6,0.46
Day 28 11:00,0.09,0.71,0.5,0.29
Day 28 11:10,0.33,0.31,0.66,0.03
Day 28 11:20,0.32,0.1,0.31,0.49
Day 28 11:30,0.02,0.28,0.49,0.05
Day 28 11:40,0.97,0.88,0.45,0.79
Day 28 11:50,0.77,0.67,0.46,0.48
Day 28 12:00,0.56,0.32,0.36,0.8
Day 28 12:10,0.2,0.99,0.66,0.73
Day 28 12:20,0.87,0.25,0.35,0.36
Day 28 12:30,0.41,0.14,0.61,0.14
Day 28 12:40,0.88,0.78,0.44,0.71
Day 28 12:50,0.26,0.47,0.32,0.82
Day 28 13:00,0.87,0.3,0.53,0.17
Day 28 13:10,0.82,0.48,0.7,0.38
Day 28 13:20,0.75,0.68,0.61,0.99
Day 28 13:30,0.55,0.15,0.41,0.53
Day 28 13:40,0.02,0.54,0.48,0.16
Day 28 13:50,0.41,0.21,0.35,0.51
Day 28 14:00,0.0,0.5,0.42,0.86
Day 28 14:10,0.31,0.83,0.46,0.67
Day 28 14:20,0.31,0.28,0.63,0.4
Day 28 14:30,0.74,0.34,0.46,0.43
Day 28 14:40,0.12,0.3,0.37,0.58
Day 28 14:50,0.67,0.96,0.54,0.81
Day 28 15:00,0.85,0.15,0.48,0.05
Day 28 15:10,0.05,0.69,0.36,0.26
Day 28 15:20,0.99,0.99,0.62,0.08
Day 28 15:30,0.33,0.93,0.44,0.11
Day 28 15:40,0.91,0.13,0.49,0.72
Day 28 15:50,0.45,0.52,0.49,0.84
Day 28 16:00,0.25,0.81,0.69,0.92
Day 28 16:10,0.93,0.86,0.43,0.48
Day 28 16:20,0.32,0.8,0.35,0.15
Day 28 16:30,0.72,0.48,0.53,0.3
Day 28 16:40,1.0,0.03,0.4,0.21
Day 28 16:50,0.77,0.3,0.52,0.95
Day 28 17:00,0.62,0.34,0.47,0.5
Day 28 17:10,0.88,0.72,0.51,0.54
Day 28 17:20,0.29,0.57,0.53,0.09
Day 28 17:30,0.46,0.98,0.51,0.92
Day 28 17:40,0.21,0.09,0.64,0.53
Day 28 17:50,0.26,0.39,0.36,0.59
Day 28 18:00,0.91,0.65,0.38,0.07
Day 28 18:10,0.91,0.82,0.56,0.53
Day 28 18:20,0.57,0.78,0.57,0.66
Day 28 18:30,0.94,0.79,0.6,0.44
Day 28 18:40,0.47,0.83,0.61,0.71
Day 28 18:50,0.28,0.91,0.6,0.44
Day 28 19:00,0.31,0.94,0.36,0.08
Day 28 19:10,0.32,0.6,0.58,0.98
Day 28 19:20,0.2,0.41,0.62,0.72
Day 28 19:30,0.93,0.88,0.61,0.94
Day 28 19:40,0.41,0.66,0.42,0.99
Day 28 19:50,0.37,0.48,0.58,0.27
Day 28 20:00,0.87,0.89,0.69,0.84
Day 28 20:10,0.52,0.88,0.57,0.56
Day 28 20:20,0.91,0.16,0.34,0.3
Day 28 20:30,0.27,0.05,0.39,0.99
Day 28 20:40,0.13,0.35,0.7,0.05
Day 28 20:50,0.09,0.96,0.6,0.39
Day 28 21:00,0.1,0.04,0.58,0.75
Day 28 21:10,0.97,0.58,0.56,0.31
Day 28 21:20,0.19,0.33,0.42,0.62
Day 28 21:30,0.29,0.66,0.36,0.43
Day 28 21:40,0.27,0.89,0.54,0.48
Day 28 21:50,0.08,0.37,0.3,0.24
Day 28 22:00,0.57,0.68,0.69,0.22
Day 28 22:10,0.92,0.69,0.59,0.8
Day 28 22:20,0.13,0.51,0.46,0.32
Day 28 22:30,0.81,0.63,0.37,0.78
Day 28 22:40,0.25,0.21,0.37,0.09
Day 28 22:50,0.64,0.8,0.34,0.34
Day 28 23:00,0.05,0.54,0.38,0.14
Day 28 23:10,0.49,0.46,0.55,0.14
Day 28 23:20,0.75,0.49,0.67,0.64
Day 28 23:30,0.23,0.22,0.48,0.23
Day 28 23:40,0.14,0.03,0.48,0.97
Day 28 23:50,0.21,0.56,0.7,0.4
Day 29 00:00,0.95,0.34,0.64,0.29
Day 29 00:10,0.88,0.65,0.62,0.86
Day 29 00:20,0.59,0.97,0.53,0.36
Day 29 00:30,0.53,0.9,0.43,0.82
Day 29 00:40,0.78,1.0,0.48,0.68
Day 29 00:50,0.31,0.72,0.51,0.45
Day 29 01:00,0.1,0.32,0.63,0.84
Day 29 01:10,0.04,0.08,0.38,1.0
Day 29 01:20,0.22,0.11,0.44,0.54
Day 29 01:30,0.78,0.67,0.68,0.86
Day 29 01:40,0.73,0.85,0.66,0.6
Day 29 01:50,0.54,0.36,0.34,1.0
Day 29 02:00,0.52,0.24,0.69,0.4
Day 29 02:10,0.25,0.88,0.42,0.5
Day 29 02:20,0.91,0.06,0.31,0.93
Day 29 02:30,0.23,0.31,0.56,0.38
Day 29 02:40,0.15,0.67,0.31,0.46
Day 29 02:50,0.87,0.53,0.49,0.06
Day 29 03:00,0.71,0.17,0.33,0.23
Day 29 03:10,0.88,0.68,0.38,0.08
Day 29 03:20,0.83,0.55,0.49,0.68
Day 29 03:30,0.98,0.77,0.61,0.42
Day 29 03:40,0.41,0.62,0.53,0.33
Day 29 03:50,0.4,0.76,0.56,0.56
Day 29 04:00,0.52,0.59,0.6,0.84
Day 29 04:10,0.14,0.65,0.55,0.17
Day 29 04:20,0.58,0.06,0.49,0.14
Day 29 04:30,0.67,0.48,0.46,0.28
Day 29 04:40,0.63,0.78,0.5,0.96
Day 29 04:50,0.41,0.39,0.51,0.94
Day 29 05:00,0.42,0.77,0.45,0.71
Day 29 05:10,0.02,0.54,0.69,0.44
Day 29 05:20,0.98,0.82,0.55,0.32
Day 29 05:30,0.49,0.69,0.52,0.68
Day 29 05:40,0.79,0.88,0.58,0.1
Day 29 05:50,0.63,0.4,0.43,0.35
Day 29 06:00,0.79,0.72,0.59,0.12
Day 29 06:10,0.02,0.54,0.41,0.98
Day 29 06:20,0.56,0.09,0.55,0.52
Day 29 06:30,0.97,0.37,0.45,0.08
Day 29 06:40,0.08,0.58,0.55,0.26
Day 29 06:50,0.81,0.3,0.33,0.25
Day 29 07:00,0.67,0.2,0.66,0.62
Day 29 07:10,0.63,0.59,0.56,0.78
Day 29 07:20,0.48,0.76,0.64,0.66
Day 29 07:30,0.77,0.9,0.62,0.9
Day 29 07:40,0.62,0.88,0.31,0.64
Day 29 07:50,0.11,0.69,0.53,0.98
Day 29 08:00,0.66,0.0,0.65,0.75
Day 29 08:10,0.84,0.38,0.62,0.91
Day 29 08:20,0.77,0.71,0.39,0.4
Day 29 08:30,0.76,0.05,0.58,0.53
Day 29 08:40,0.44,0.95,0.36,0.42
Day 29 08:50,0.87,0.94,0.57,0.04
Day 29 09:00,0.03,0.76,0.43,0.74
Day 29 09:10,0.53,0.98,0.53,0.38
Day 29 09:20,0.07,0.52,0.46,0.14
Day 29 09:30,0.18,0.03,0.61,0.18
Day 29 09:40,0.62,0.25,0.6,0.42
Day 29 09:50,0.38,0.75,0.52,0.98
Day 29 10:00,0.32,0.53,0.41,0.19
Day 29 10:10,0.93,0.6,0.4,0.95
Day 29 10:20,0.38,0.88,0.4,0.94
Day 29 10:30,0.88,0.9,0.42,0.02
Day 29 10:40,0.84,0.4,0.5,1.0
Day 29 10:50,0.86,0.57,0.32,0.97
Day 29 11:00,0.47,0.01,0.44,0.81
Day 29 11:10,0.7,0.66,0.3,0.26
Day 29 11:20,0.61,0.36,0.32,0.95
Day 29 11:30,0.71,0.71,0.31,0.57
Day 29 11:40,0.76,0.3,0.52,0.62
Day 29 11:50,0.38,0.72,0.51,0.57
Day 29 12:00,0.32,0.3,0.42,0.17
Day 29 12:10,0.96,0.56,0.42,0.79
Day 29 12:20,0.36,0.0,0.47,0.92
Day 29 12:30,0.61,0.39,0.46,0.42
Day 29 12:40,0.2,0.55,0.65,0.21
Day 29 12:50,0.76,0.73,0.47,0.08
Day 29 13:00,0.58,0.62,0.49,0.22
Day 29 13:10,0.01,0.19,0.64,0.71
Day 29 13:20,0.09,0.67,0.32,0.74
Day 29 13:30,0.93,0.84,0.6,0.03
Day 29 13:40,0.47,0.81,0.47,0.75
Day 29 13:50,0.48,0.34,0.42,0.04
Day 29 14:00,0.5,0.1,0.57,0.32
Day 29 14:10,0.11,0.29,0.59,0.18
Day 29 14:20,0.57,0.61,0.66,0.54
Day 29 14:30,0.92,0.62,0.46,0.75
Day 29 14:40,0.17,0.82,0.51,0.92
Day 29 14:50,0.56,0.35,0.63,0.27
Day 29 15:00,0.36,0.24,0.46,0.51
Day 29 15:10,0.65,0.63,0.64,0.91
Day 29 15:20,0.07,0.24,0.59,0.28
Day 29 15:30,0.46,0.81,0.53,0.02
Day 29 15:40,0.16,0.39,0.35,0.0
Day 29 15:50,0.12,0.45,0.64,0.06
Day 29 16:00,0.59,0.08,0.44,0.32
Day 29 16:10,0.35,0.33,0.43,0.85
Day 29 16:20,0.88,0.18,0.3,0.47
Day 29 16:30,0.4,0.19,0.37,0.75
Day 29 16:40,0.33,0.27,0.44,0.46
Day 29 16:50,0.82,0.45,0.64,0.64
Day 29 17:00,0.73,0.03,0.51,0.68
Day 29 17:10,0.2,0.36,0.53,0.94
Day 29 17:20,0.4,0.78,0.48,0.25
Day 29 17:30,0.06,0.63,0.67,0.62
Day 29 17:40,0.39,0.01,0.43,0.36
Day 29 17:50,0.45,0.07,0.62,0.8
Day 29 18:00,0.82,0.9,0.41,0.49
Day 29 18:10,0.33,0.51,0.59,0.59
Day 29 18:20,0.21,0.01,0.34,0.57
Day 29 18:30,0.9,0.34,0.56,0.69
Day 29 18:40,0.66,0.84,0.63,0.65
Day 29 18:50,0.91,0.1,0.56,0.71
Day 29 19:00,0.71,0.3,0.66,0.3
Day 29 19:10,0.5,0.41,0.57,0.91
Day 29 19:20,0.88,0.04,0.58,0.89
Day 29 19:30,0.01,0.89,0.52,0.3
Day 29 19:40,0.61,0.32,0.62,0.58
Day 29 19:50,0.39,0.86,0.65,0.62
Day 29 20:00,0.49,0.32,0.65,0.85
Day 29 20:10,0.32,0.08,0.57,0.01
Day 29 20:20,0.64,0.37,0.52,0.87
Day 29 20:30,0.73,0.83,0.62,0.39
Day 29 20:40,0.4,0.34,0.61,0.13
Day 29 20:50,0.47,0.21,0.47,0.99
Day 29 21:00,0.54,0.58,0.35,0.81
Day 29 21:10,0.5,0.05,0.61,0.78
Day 29 21:20,0.94,0.58,0.53,0.46
Day 29 21:30,0.94,0.96,0.67,0.15
Day 29 21:40,0.68,0.77,0.48,0.09
Day 29 21:50,0.73,0.09,0.5,0.78
Day 29 22:00,0.1,0.66,0.36,0.12
Day 29 22:10,0.58,0.35,0.6,0.81
Day 29 22:20,0.24,0.72,0.44,0.95
Day 29 22:30,0.68,0.33,0.44,0.97
Day 29 22:40,0.04,0.33,0.57,0.62
Day 29 22:50,0.06,0.48,0.62,0.37
Day 29 23:00,0.71,0.76,0.46,0.7
Day 29 23:10,0.82,0.38,0.66,0.65
Day 29 23:20,0.98,0.76,0.43,0.96
Day 29 23:30,0.83,0.15,0.51,0.72
Day 29 23:40,0.55,0.16,0.68,0.76
Day 29 23:50,0.92,0.02,0.41,0.96
Day 30 00:00,0.71,0.13,0.65,0.3
Day 30 00:10,0.14,0.48,0.52,0.88
Day 30 00:20,0.91,0.46,0.67,0.44
Day 30 00:30,0.83,0.87,0.48,0.01
Day 30 00:40,0.4,0.9,0.62,0.58
Day 30 00:50,0.25,0.39,0.69,0.29
Day 30 01:00,0.46,0.22,0.37,0.94
Day 30 01:10,0.8,0.75,0.69,0.71
Day 30 01:20,0.32,0.81,0.7,0.07
Day 30 01:30,0.09,0.33,0.37,0.38
Day 30 01:40,0.21,0.42,0.48,0.03
Day 30 01:50,0.71,0.32,0.61,0.55
Day 30 02:00,0.29,0.06,0.62,0.53
Day 30 02:10,0.1,0.78,0.51,0.47
Day 30 02:20,0.67,0.67,0.43,0.14
Day 30 02:30,0.23,0.13,0.45,0.13
Day 30 02:40,0.25,0.77,0.63,0.16
Day 30 02:50,0.9,0.92,0.39,0.08
Day 30 03:00,0.51,0.07,0.64,0.3
Day 30 03:10,0.3,0.31,0.34,0.21
Day 30 03:20,0.1,0.86,0.51,0.16
Day 30 03:30,0.34,0.89,0.44,0.91
Day 30 03:40,0.02,0.3,0.51,0.74
Day 30 03:50,0.62,0.41,0.34,0.54
Day 30 04:00,0.6,0.21,0.58,0.05
Day 30 04:10,0.2,1.0,0.34,0.74
Day 30 04:20,0.84,0.39,0.35,0.33
Day 30 04:30,0.26,0.1,0.57,0.01
Day 30 04:40,0.21,0.27,0.62,0.58
Day 30 04:50,0.8,0.84,0.51,0.42
Day 30 05:00,0.29,0.54,0.47,0.68
Day 30 05:10,0.12,0.01,0.55,0.4
Day 30 05:20,0.2,0.74,0.41,0.78
Day 30 05:30,0.7,0.11,0.6,0.76
Day 30 05:40,0.76,0.43,0.55,0.21
Day 30 05:50,0.17,0.83,0.53,0.67
Day 30 06:00,0.84,0.24,0.69,0.95
Day 30 06:10,0.99,0.05,0.38,0.79
Day 30 06:20,0.95,0.25,0.46,0.66
Day 30 06:30,0.96,0.72,0.57,0.1
Day 30 06:40,0.53,0.67,0.37,0.18
Day 30 06:50,0.74,0.91,0.58,0.21
Day 30 07:00,0.49,0.41,0.37,0.98
Day 30 07:10,0.05,0.68,0.6,0.48
Day 30 07:20,0.06,0.87,0.6,0.86
Day 30 07:30,0.67,0.54,0.34,0.11
Day 30 07:40,0.39,0.94,0.61,0.05
Day 30 07:50,0.22,0.54,0.35,0.6
Day 30 08:00,0.83,0.97,0.56,0.57
Day 30 08:10,0.07,0.5,0.53,0.51
Day 30 08:20,0.61,0.16,0.46,0.14
Day 30 08:30,0.81,0.54,0.42,0.9
Day 30 08:40,0.47,0.54,0.41,0.48
Day 30 08:50,0.69,0.24,0.59,0.33
Day 30 09:00,0.98,0.79,0.45,0.37
Day 30 09:10,0.09,0.22,0.45,0.58
Day 30 09:20,0.82,0.53,0.31,0.92
Day 30 09:30,0.85,1.0,0.46,0.75
Day 30 09:40,0.12,0.06,0.62,0.03
Day 30 09:50,0.19,0.32,0.64,0.01
Day 30 10:00,0.9,1.0,0.55,0.54
Day 30 10:10,0.14,0.67,0.51,0.94
Day 30 10:20,0.19,0.94,0.68,0.43
Day 30 10:30,0.91,0.7,0.53,0.22
Day 30 10:40,0.49,0.49,0.34,0.25
Day 30 10:50,0.02,0.11,0.53,0.48
Day 30 11:00,0.42,0.91,0.31,0.86
Day 30 11:10,0.6,0.77,0.62,0.78
Day 30 11:20,0.53,0.42,0.31,0.04
Day 30 11:30,0.27,0.83,0.65,0.68
Day 30 11:40,0.7,0.42,0.34,0.36
Day 30 11:50,0.78,0.75,0.53,0.86
Day 30 12:00,0.23,0.04,0.45,0.7
Day 30 12:10,0.74,0.75,0.58,0.95
Day 30 12:20,0.35,0.48,0.62,0.67
Day 30 12:30,0.45,0.19,0.7,0.96
Day 30 12:40,0.62,0.14,0.47,0.93
Day 30 12:50,0.15,0.79,0.51,0.27
Day 30 13:00,0.73,0.65,0.34,0.55
Day 30 13:10,0.34,0.18,0.58,0.84
Day 30 13:20,0.08,0.29,0.51,0.47
Day 30 13:30,0.78,0.37,0.55,0.21
Day 30 13:40,0.69,0.05,0.69,0.08
Day 30 13:50,0.99,0.07,0.49,0.04
Day 30 14:00,0.14,0.12,0.37,0.98
Day 30 14:10,0.75,0.24,0.58,0.31
Day 30 14:20,0.3,0.53,0.32,0.4
Day 30 14:30,0.55,0.99,0.35,0.63
Day 30 14:40,0.22,0.51,0.53,0.34
Day 30 14:50,0.1,0.32,0.59,0.12
Day 30 15:00,0.67,0.16,0.62,0.13
Day 30 15:10,0.86,0.92,0.37,0.43
Day 30 15:20,0.6,0.88,0.52,0.64
Day 30 15:30,0.88,0.6,0.6,0.46
Day 30 15:40,0.53,0.82,0.64,0.59
Day 30 15:50,0.15,0.17,0.46,0.62
Day 30 16:00,0.42,0.0,0.66,1.0
Day 30 16:10,0.42,0.19,0.53,0.43
Day 30 16:20,0.3,0.99,0.34,0.76
Day 30 16:30,0.62,0.87,0.38,0.44
Day 30 16:40,0.49,0.68,0.57,0.73
Day 30 16:50,0.68,0.51,0.32,0.32
Day 30 17:00,0.7,0.59,0.62,0.9
Day 30 17:10,0.99,0.15,0.47,0.23
Day 30 17:20,0.59,0.99,0.59,0.42
Day 30 17:30,1.0,0.16,0.49,0.74
Day 30 17:40,0.7,0.49,0.66,0.8
Day 30 17:50,0.28,0.83,0.64,0.15
Day 30 18:00,0.33,0.17,0.47,0.07
Day 30 18:10,0.74,0.47,0.32,0.62
Day 30 18:20,0.34,0.74,0.66,0.91
Day 30 18:30,0.27,0.44,0.68,0.27
Day 30 18:40,0.35,0.45,0.57,0.59
Day 30 18:50,0.99,0.63,0.69,0.29
Day 30 19:00,0.7,0.44,0.51,0.0
Day 30 19:10,0.86,0.9,0.34,0.1
Day 30 19:20,0.06,0.54,0.37,0.09
Day 30 19:30,0.14,0.25,0.32,0.36
Day 30 19:40,0.73,0.44,0.53,0.67
Day 30 19:50,0.35,0.55,0.54,0.2
Day 30 20:00,0.36,0.97,0.42,0.49
Day 30 20:10,0.35,0.0,0.47,0.27
Day 30 20:20,0.38,0.81,0.67,0.18
Day 30 20:30,0.13,0.64,0.48,0.14
Day 30 20:40,0.59,0.05,0.35,0.79
Day 30 20:50,0.96,0.04,0.67,0.49
Day 30 21:00,0.71,0.93,0.34,0.79
Day 30 21:10,0.45,0.52,0.65,0.89
Day 30 21:20,0.98,0.54,0.53,0.26
Day 30 21:30,0.42,0.18,0.35,0.92
Day 30 21:40,0.82,0.9,0.66,0.68
Day 30 21:50,0.97,0.51,0.52,0.26
Day 30 22:00,0.55,0.15,0.34,0.57
Day 30 22:10,0.66,0.07,0.5,0.88
Day 30 22:20,0.85,0.35,0.43,0.69
Day 30 22:30,0.56,0.87,0.68,1.0
Day 30 22:40,0.46,0.99,0.63,0.7
Day 30 22:50,0.39,0.57,0.45,0.24
Day 30 23:00,0.69,0.68,0.62,0.68
Day 30 23:10,0.93,0.58,0.43,0.79
Day 30 23:20,0.48,0.26,0.48,0.94
Day 30 23:30,0.04,0.58,0.39,0.43
Day 30 23:40,0.55,0.1,0.66,0.42
Day 30 23:50,0.27,0.75,0.61,0.09
